"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Models/Miles/2ndWave/openPBR_shader29.openPBR_shader29","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/2ndWave/openPBR_shader28.openPBR_shader28","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/2ndWave/Materials/WallTorch/WallT.WallT","0","3","3","1","0.000000","0","3"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","50","56","3","11.291550","0","56"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","90","90","1","7.057829","0","90"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_2_Mat.image_2_Mat","0","3","3","1","3.845098","0","3"
"/Game/Models/Miles/Texture/DoorFrames/M_DoorFrame1.M_DoorFrame1","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/Texture/Pillers/M_Pillar2.M_Pillar2","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/Texture/Pillers/SandsofSetPillar_2_initialShadingGroup_BaseColor_Mat.SandsofSetPillar_2_initialShadingGroup_BaseColor_Mat","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/Texture/Wall/M_Wall1.M_Wall1","0","3","3","1","0.000000","0","3"
"/ControlRig/M_Manip.M_Manip","0","8","9","1","0.000000","0","9"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","63","1","0.000000","0","63"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","2","2","1","0.000000","0","2"
"/Game/Models/Miles/Texture/Pillers/SandsofSetPillar_1_initialShadingGroup_Metallic_Mat.SandsofSetPillar_1_initialShadingGroup_Metallic_Mat","0","3","3","1","0.000000","0","3"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","3","3","1","0.000000","0","3"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","33","36","1","0.000000","0","36"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","57","63","1","0.000000","0","63"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","33","36","1","0.000000","0","36"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","0","4","4","1","0.000000","0","4"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","0","4","4","1","0.000000","0","4"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","8","9","1","0.000000","0","9"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","0","5","5","1","3.484751","1","5"
"/Game/Materials/Textures/Sandfloor_Mat.Sandfloor_Mat","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/2ndWave/Textures2ndwave/CanopicJar/SandsOfSetCanopicJarFinal_openPBR_shader9_BaseColor_Mat.SandsOfSetCanopicJarFinal_openPBR_shader9_BaseColor_Mat","0","3","3","1","0.000000","0","3"
"/Game/Materials/Textures/M_Sandfloor.M_Sandfloor","0","3","3","1","2.338982","0","3"
"/Game/Models/Miles/2ndWave/openPBR_shader31.openPBR_shader31","0","3","3","1","2.000312","0","3"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","2","2","1","0.000000","0","2"
"/Game/Models/Miles/2ndWave/openPBR_shader30.openPBR_shader30","0","3","3","1","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","31","31","1","12.017627","0","31"
"/Game/Models/Miles/2ndWave/openPBR_shader35.openPBR_shader35","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/Texture/Alters/M_Alter.M_Alter","0","4","5","1","4.066233","0","5"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","75","75","1","21.495884","0","75"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","5","5","1","0.988840","0","5"
"/Game/LevelChange/M_WhiteGlow.M_WhiteGlow","0","3","3","1","2.107000","0","3"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","5","5","1","0.997068","0","5"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","7","7","1","1.189052","0","7"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","5","5","1","1.152518","0","5"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","5","6","1","3.531720","0","6"
"/Game/Materials/M_Gold.M_Gold","0","3","3","1","2.077282","0","3"
"/Game/Materials/NewMaterial.NewMaterial","0","3","3","1","2.100364","0","3"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","28","32","1","0.000000","0","32"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","5","6","1","3.988614","0","6"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.026143","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","1.083252","0","5"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","10","12","1","10.846096","0","12"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","5","5","1","0.988064","0","5"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","1.935547","0","2"
"/Engine/VREditor/TransformGizmo/Main.Main","0","5","5","1","1.063991","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","6","6","1","4.996182","0","6"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","37","37","1","0.870302","0","37"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","0","6","7","1","4.912874","0","7"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","14","14","1","7.723718","0","14"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","12","14","1","12.237310","0","14"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","6","6","1","5.392609","0","6"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","6","7","1","6.359709","0","7"
"/Game/Lasers(LIghtPuzzle)/Materials/M_BaseColor.M_BaseColor","0","3","3","1","1.815923","0","3"
"/Game/Materials/M_TempFloor.M_TempFloor","0","3","3","1","0.000000","0","3"
"/Game/Models/Miles/initialShadingGroup.initialShadingGroup","0","3","3","1","0.000000","0","3"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","9","9","1","4.788324","0","9"
"/Game/Materials/Temp_Green.Temp_Green","0","3","3","1","2.035074","0","3"
"/Game/LevelPrototyping/Materials/M_FlatCol.M_FlatCol","0","9","9","1","0.000000","0","9"
"/Game/Materials/Temp_Red.Temp_Red","0","3","3","1","1.956504","0","3"
"/Game/Materials/Temp_Water.Temp_Water","0","6","6","1","4.458464","0","6"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","2.094069","0","5"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","0","10","10","2","8.856528","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","14","14","1","6.988859","0","14"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","0","5","5","1","3.195702","0","5"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","5","5","1","3.525940","0","5"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","1.888682","0","2"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","8","9","1","7.412142","0","9"
"/Game/Vefects/Free_Fire/Shared/Materials/M_VFX_HeatDistortion.M_VFX_HeatDistortion","0","14","14","1","12.777816","0","14"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","0","2","2","1","3.092365","0","2"
"/Game/Materials/mat_SpriteParticle.mat_SpriteParticle","0","16","16","1","34.987419","0","16"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","9.595600","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","18.535648","0","9"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","6","6","1","13.748508","0","6"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","6","6","1","10.080426","0","6"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","2.187027","0","2"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_Mat.image_Mat","0","14","16","1","19.198616","0","16"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_4_Mat.image_4_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_3_Mat.image_3_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_2_Mat.image_2_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_4_Mat.image_4_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_3_Mat.image_3_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_2_Mat.image_2_Mat","0","14","16","1","0.000000","0","16"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","15.143983","0","16"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_Mat.image_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_4_Mat.image_4_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_3_Mat.image_3_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl3/End_Cutscene_Images__Storyboard_/image_Mat.image_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl3/End_Cutscene_Images__Storyboard_/image_3_Mat.image_3_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl3/End_Cutscene_Images__Storyboard_/image_2_Mat.image_2_Mat","0","14","16","1","0.000000","0","16"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_Mat.image_Mat","0","14","16","1","0.000000","0","16"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","2.133488","0","25"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","609","0","1","0.000000","0","0"
"/Game/Materials/M_CamIgnore.M_CamIgnore","0","14","16","1","20.188375","0","16"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","18.193369","0","24"
"Globals","49","15774","0","1","0.000000","0","0"
"/Game/Lasers(LIghtPuzzle)/Materials/M_BaseColor2.M_BaseColor2","49","13","13","1","136.793243","0","13"
"/Game/LevelOnePuzzles/PaintingPuzzle/Puzzles/Placeholders/M_ImagePlaceHolder.M_ImagePlaceHolder","49","13","13","1","100.908287","0","13"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","44","48","1","0.000000","0","48"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","0.000000","0","48"
"/Game/Models/Miles/2ndWave/openPBR_shader29.openPBR_shader29","49","13","13","1","78.511169","0","13"
"/Game/Models/Miles/2ndWave/openPBR_shader28.openPBR_shader28","49","13","13","1","0.000000","0","13"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","13","13","1","23.420313","9","13"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","38","38","2","145.563919","13","364"
"/InterchangeAssets/gltf/M_Default.M_Default","49","166","184","6","0.000000","0","184"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","166","184","6","0.000000","0","184"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","0.000000","0","168"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","0.000000","0","54"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","254","264","6","0.000000","0","264"
"/Game/LevelOnePuzzles/PressurePlate/openPBR_shader31.openPBR_shader31","49","13","13","1","0.000000","0","13"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","158","168","6","0.000000","0","168"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","81","86","6","97.832848","0","96"
"/Engine/EditorShellMaterials/M_ShellMaster.M_ShellMaster","49","16","16","2","22.932076","0","16"
"/Game/Vefects/Free_Fire/Shared/Materials/M_VFX_Erosion.M_VFX_Erosion","49","42","42","2","75.099426","0","42"
"/Game/Models/Miles/2ndWave/Materials/WallTorch/WallT.WallT","49","13","13","1","17.307743","0","13"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","6.620593","0","7"
"/Game/Models/Miles/2ndWave/Materials/JumpingPlatform1/JP1.JP1","49","13","13","1","0.000000","0","13"
"/Game/Materials/Textures/Sandfloor_Mat.Sandfloor_Mat","49","13","13","1","13.333079","0","13"
"/Game/Models/Miles/2ndWave/Materials/MortarANDPestle/MAP.MAP","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/Texture/Wall/M_Wall3.M_Wall3","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/Texture/Wall/M_Wall2.M_Wall2","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/Texture/Pillers/M_Pillar1.M_Pillar1","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/JumpingPlatform2/JP2.JP2","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/Stool/Stool.Stool","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/Scroll1/Scroll1.Scroll1","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/Vase1/Vase1.Vase1","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/Table/Table.Table","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/Chair/Chair.Chair","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/Texture/Anker/M_Anhk.M_Anhk","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/Vase3/Vase3.Vase3","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Textures2ndwave/CanopicJar/SandsOfSetCanopicJarFinal_openPBR_shader9_BaseColor_Mat.SandsOfSetCanopicJarFinal_openPBR_shader9_BaseColor_Mat","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/Materials/Vase2/Vase2.Vase2","49","13","13","1","0.000000","0","13"
"/Game/Materials/Textures/M_Sandfloor.M_Sandfloor","49","13","13","1","28.465956","0","13"
"/Game/Models/Miles/2ndWave/Materials/Scroll2/Scroll2.Scroll2","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/2ndWave/openPBR_shader31.openPBR_shader31","49","13","13","1","44.386013","0","13"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","80","86","3","12.779863","0","86"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","38","42","1","5.052623","0","42"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","93","93","1","0.000000","0","93"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","10","10","1","6.465197","3","10"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","22","22","1","17.306108","0","22"
"/Game/Vefects/Free_Fire/Shared/Materials/M_VFX_HeatDistortion.M_VFX_HeatDistortion","49","26","26","1","20.674070","0","26"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","20","20","2","13.821725","0","20"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","11.135146","0","7"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_Mat.image_Mat","49","22","24","1","23.192137","0","24"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_4_Mat.image_4_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_3_Mat.image_3_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl1/End_Cutscene_Images_Storyboard/image_2_Mat.image_2_Mat","49","8","8","1","0.000000","0","8"
"/Game/Materials/M_CamIgnore.M_CamIgnore","49","67","69","1","174.072220","0","69"
"/Game/Models/Miles/Texture/Pillers/SandsofSetPillar_1_initialShadingGroup_Metallic_Mat.SandsofSetPillar_1_initialShadingGroup_Metallic_Mat","49","13","13","1","0.000000","0","13"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_4_Mat.image_4_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_3_Mat.image_3_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_2_Mat.image_2_Mat","49","22","24","1","0.000000","0","24"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","62.122082","0","45"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","66","66","1","3.177269","0","66"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","22","24","1","22.791786","0","24"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1817","1840","1","286.751373","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","80","80","1","33.237236","0","80"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","32","32","1","17.868599","0","32"
"/Game/Models/Miles/Texture/DoorFrames/M_DoorFrame1.M_DoorFrame1","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/Texture/Alters/M_Alter.M_Alter","49","14","15","1","12.843903","0","15"
"/Game/Models/Miles/Texture/Pillers/M_Pillar2.M_Pillar2","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/Texture/Pillers/SandsofSetPillar_2_initialShadingGroup_BaseColor_Mat.SandsofSetPillar_2_initialShadingGroup_BaseColor_Mat","49","13","13","1","0.000000","0","13"
"/Game/Models/Miles/Texture/Wall/M_Wall1.M_Wall1","49","13","13","1","0.000000","0","13"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_Mat.image_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_4_Mat.image_4_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_3_Mat.image_3_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl2/End_Cutscene_Images__Storyboard_/image_2_Mat.image_2_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl3/End_Cutscene_Images__Storyboard_/image_Mat.image_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl3/End_Cutscene_Images__Storyboard_/image_3_Mat.image_3_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl3/End_Cutscene_Images__Storyboard_/image_2_Mat.image_2_Mat","49","22","24","1","0.000000","0","24"
"/Game/Cutscene/Lvl4/End_Cutscene_Images__Storyboard_/image_Mat.image_Mat","49","22","24","1","0.000000","0","24"
"","49","512","0","1","0.000000","513","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","11.836666","0","16"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","29.499718","0","22"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","25.007092","0","16"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","22.409029","0","16"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","4.746737","0","7"
"/Game/Materials/mat_SpriteParticle.mat_SpriteParticle","49","24","24","1","23.434175","0","24"
"/ControlRig/M_Manip.M_Manip","49","13","14","1","0.000000","0","14"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","13","14","1","8.399080","0","14"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","49","7","7","1","4.910309","0","7"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","49","10","10","1","7.523629","0","10"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","49","10","10","1","7.725141","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","21","21","1","13.317863","0","21"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","6","6","1","2.730802","0","6"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","73","79","1","0.000000","0","79"
"/Game/Materials/Temp_Red.Temp_Red","49","13","13","1","12.867168","0","13"
"/Game/Materials/Temp_Water.Temp_Water","49","19","19","1","28.019789","0","19"
"/Game/LevelPrototyping/Materials/M_FlatCol.M_FlatCol","49","22","22","1","10.115234","0","22"
"/Game/Materials/M_TempFloor.M_TempFloor","49","13","13","1","8.074212","0","13"
"/Game/Models/Miles/initialShadingGroup.initialShadingGroup","49","13","13","1","0.000000","0","13"
"/Game/Lasers(LIghtPuzzle)/Materials/M_BaseColor.M_BaseColor","49","13","13","1","12.965128","0","13"
"/Game/Materials/Temp_Green.Temp_Green","49","13","13","1","11.011470","0","13"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","27","27","1","21.983303","0","27"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","11","11","1","8.162664","0","11"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","11","12","1","8.753930","0","12"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","49","11","12","1","8.160038","0","12"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","15.065031","0","21"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","0.000000","0","7"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","7","7","1","1.714436","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","6","6","1","0.827432","0","6"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","6","6","1","0.901874","0","6"
